team,team_slug,view_mode,player,column,value,core_years
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,"Jewell Loyd  This HTML5 audio player is not supported by your browser  $('#jewell-loyd-pronounce-name-icon-35462').click(function (event) {  toggle_play_player_name_pronunciation('jewell-loyd',35462)  });  $('#jewell-loyd-pronounce-name-audio-35462').on('ended',function (event) {  pronounce_icon_not_playing('jewell-loyd-pronounce-name-icon-35462',35462)  });",2029,UFA,"2022, 2023"
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,NaLyssa Smith,2026,"$450,000  6.4%  8.0%",
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,NaLyssa Smith,2027,UFA,
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,"Stephanie Talbot  This HTML5 audio player is not supported by your browser  $('#stephanie-talbot-pronounce-name-icon-51210').click(function (event) {  toggle_play_player_name_pronunciation('stephanie-talbot',51210)  });  $('#stephanie-talbot-pronounce-name-audio-51210').on('ended',function (event) {  pronounce_icon_not_playing('stephanie-talbot-pronounce-name-icon-51210',51210)  });",2026,"$392,500  5.6%  7.0%",
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,"Stephanie Talbot  This HTML5 audio player is not supported by your browser  $('#stephanie-talbot-pronounce-name-icon-51210').click(function (event) {  toggle_play_player_name_pronunciation('stephanie-talbot',51210)  });  $('#stephanie-talbot-pronounce-name-audio-51210').on('ended',function (event) {  pronounce_icon_not_playing('stephanie-talbot-pronounce-name-icon-51210',51210)  });",2027,UFA,
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,"Dana Evans  This HTML5 audio player is not supported by your browser  $('#dana-evans-pronounce-name-icon-38594').click(function (event) {  toggle_play_player_name_pronunciation('dana-evans',38594)  });  $('#dana-evans-pronounce-name-audio-38594').on('ended',function (event) {  pronounce_icon_not_playing('dana-evans-pronounce-name-icon-38594',38594)  });",2026,"$380,000  5.4%  6.8%",
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,"Dana Evans  This HTML5 audio player is not supported by your browser  $('#dana-evans-pronounce-name-icon-38594').click(function (event) {  toggle_play_player_name_pronunciation('dana-evans',38594)  });  $('#dana-evans-pronounce-name-audio-38594').on('ended',function (event) {  pronounce_icon_not_playing('dana-evans-pronounce-name-icon-38594',38594)  });",2027,"$399,000  $???,???  9.2%",
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,"Dana Evans  This HTML5 audio player is not supported by your browser  $('#dana-evans-pronounce-name-icon-38594').click(function (event) {  toggle_play_player_name_pronunciation('dana-evans',38594)  });  $('#dana-evans-pronounce-name-audio-38594').on('ended',function (event) {  pronounce_icon_not_playing('dana-evans-pronounce-name-icon-38594',38594)  });",2028,UFA,
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,Kierstan Bell,2026,"$277,500  4.0%  4.9%",
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,Kierstan Bell,2027,UFA,
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,"Chennedy Carter  This HTML5 audio player is not supported by your browser  $('#chennedy-carter-pronounce-name-icon-60632').click(function (event) {  toggle_play_player_name_pronunciation('chennedy-carter',60632)  });  $('#chennedy-carter-pronounce-name-audio-60632').on('ended',function (event) {  pronounce_icon_not_playing('chennedy-carter-pronounce-name-icon-60632',60632)  });",2026,"$277,500  4.0%  4.9%",
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,"Chennedy Carter  This HTML5 audio player is not supported by your browser  $('#chennedy-carter-pronounce-name-icon-60632').click(function (event) {  toggle_play_player_name_pronunciation('chennedy-carter',60632)  });  $('#chennedy-carter-pronounce-name-audio-60632').on('ended',function (event) {  pronounce_icon_not_playing('chennedy-carter-pronounce-name-icon-60632',60632)  });",2027,UFA,
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,"Cheyenne Parker-Tyus  This HTML5 audio player is not supported by your browser  $('#cheyenne-parker-tyus-pronounce-name-icon-93853').click(function (event) {  toggle_play_player_name_pronunciation('cheyenne-parker-tyus',93853)  });  $('#cheyenne-parker-tyus-pronounce-name-audio-93853').on('ended',function (event) {  pronounce_icon_not_playing('cheyenne-parker-tyus-pronounce-name-icon-93853',93853)  });",2026,"$277,500  4.0%  4.9%",
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,"Cheyenne Parker-Tyus  This HTML5 audio player is not supported by your browser  $('#cheyenne-parker-tyus-pronounce-name-icon-93853').click(function (event) {  toggle_play_player_name_pronunciation('cheyenne-parker-tyus',93853)  });  $('#cheyenne-parker-tyus-pronounce-name-audio-93853').on('ended',function (event) {  pronounce_icon_not_playing('cheyenne-parker-tyus-pronounce-name-icon-93853',93853)  });",2027,UFA,
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,"Brianna Turner  This HTML5 audio player is not supported by your browser  $('#brianna-turner-pronounce-name-icon-14199').click(function (event) {  toggle_play_player_name_pronunciation('brianna-turner',14199)  });  $('#brianna-turner-pronounce-name-audio-14199').on('ended',function (event) {  pronounce_icon_not_playing('brianna-turner-pronounce-name-icon-14199',14199)  });",2026,"$277,500  4.0%  4.9%",
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,"Brianna Turner  This HTML5 audio player is not supported by your browser  $('#brianna-turner-pronounce-name-icon-14199').click(function (event) {  toggle_play_player_name_pronunciation('brianna-turner',14199)  });  $('#brianna-turner-pronounce-name-audio-14199').on('ended',function (event) {  pronounce_icon_not_playing('brianna-turner-pronounce-name-icon-14199',14199)  });",2027,UFA,
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,Janiah Barker,2026,"$270,000  3.9%  4.8%",
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,Janiah Barker,2027,"$288,600  $???,???  6.7%",
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,Janiah Barker,2028,"$317,460  $???,???  7.6%",
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,Janiah Barker,2029,"$358,730  $???,???  50.0%",
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,Janiah Barker,2030,RFA,
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,Jordan Obi,2026,"$270,000  3.9%  4.8%",
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,Jordan Obi,2027,"$288,600  $???,???  6.7%",
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,Jordan Obi,2028,"$317,460  $???,???  7.6%",
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,Jordan Obi,2029,"$358,730  $???,???  50.0%",
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,Jordan Obi,2030,RFA,
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,Total Salaries  (excl. TC & D),2026,"$5,612,500",
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,Total Salaries  (excl. TC & D),2027,"$4,336,200",
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,Total Salaries  (excl. TC & D),2028,"$4,158,420",
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,Total Salaries  (excl. TC & D),2029,"$717,460",
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,Total Salaries  (excl. TC & D),2030,$0,
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,Total Players  (excl. TC & D),2026,7,
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,Total Players  (excl. TC & D),2027,6,
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,Total Players  (excl. TC & D),2028,5,
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,Total Players  (excl. TC & D),2029,2,
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,Total Players  (excl. TC & D),2030,0,
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,Cap Room,2026,"$1,387,500",
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,Open Roster Slots,2026,5,
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,Total Guaranteed Salary,2026,"$5,612,500",
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,Total Guaranteed Salary,2027,"$3,759,000",
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,Total Guaranteed Salary,2028,"$3,523,500",
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,Total Guaranteed Salary,2029,$0,
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,Total Guaranteed Salary,2030,$0,
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,Total Protected Veterans,2026,7,
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,Total Protected Veterans,2027,4,
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,Total Protected Veterans,2028,3,
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,Total Protected Veterans,2029,0,
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,Total Protected Veterans,2030,0,
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,Open Protected Veteran Slots,2026,0,
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,Core Player,2026,Available,
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,2027 Round 2 Pick ? (?) (LVA),2027,"$??,???  $??,???  $??,???",
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,2027 Round 2 Pick ? (?) (LVA),2028,"$??,???  $??,???  $??,???",
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,2027 Round 2 Pick ? (?) (LVA),2029,"$??,???  $??,???  $??,???",
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,2027 Round 2 Pick ? (?) (LVA),2030,"$??,???  $??,???  $??,???",
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,2027 Round 3 Pick ? (?) (LVA),2027,"$??,???  $??,???  $??,???",
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,2027 Round 3 Pick ? (?) (LVA),2028,"$??,???  $??,???  $??,???",
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,2027 Round 3 Pick ? (?) (LVA),2029,"$??,???  $??,???  $??,???",
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,2027 Round 3 Pick ? (?) (LVA),2030,"$??,???  $??,???  $??,???",
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,Salary Cap,2026,"$7,000,000",
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,Roster Size Requirement,2026,12,
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,Maximum Protected Veterans,2026,7,
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,Player Supermaximum,2026,"$1,400,000",
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,Player Maximum,2026,"$1,190,000",
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,Player Minimum (0 YOS),2026,"$270,000",
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,Player Minimum (1 YOS),2026,"$277,500",
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,Player Minimum (2 YOS),2026,"$277,500",
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,Player Minimum (3 YOS),2026,"$277,500",
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,Player Minimum (4-6 YOS),2026,"$277,500",
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,Player Minimum (7-9 YOS),2026,"$277,500",
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,Player Minimum (10+ YOS),2026,"$277,500",
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_cap,"All values shown reflect cap hit, not base salary.",2026,"All values shown reflect cap hit, not base salary.",
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_team,"A'ja Wilson  This HTML5 audio player is not supported by your browser  $('#aja-wilson-pronounce-name-icon-4543').click(function (event) {  toggle_play_player_name_pronunciation('aja-wilson',4543)  });  $('#aja-wilson-pronounce-name-audio-4543').on('ended',function (event) {  pronounce_icon_not_playing('aja-wilson-pronounce-name-icon-4543',4543)  });",2026,"$1,400,000  20.0%  24.9%",
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_team,"A'ja Wilson  This HTML5 audio player is not supported by your browser  $('#aja-wilson-pronounce-name-icon-4543').click(function (event) {  toggle_play_player_name_pronunciation('aja-wilson',4543)  });  $('#aja-wilson-pronounce-name-audio-4543').on('ended',function (event) {  pronounce_icon_not_playing('aja-wilson-pronounce-name-icon-4543',4543)  });",2027,"$1,470,000  $???,???  33.9%",
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_team,"A'ja Wilson  This HTML5 audio player is not supported by your browser  $('#aja-wilson-pronounce-name-icon-4543').click(function (event) {  toggle_play_player_name_pronunciation('aja-wilson',4543)  });  $('#aja-wilson-pronounce-name-audio-4543').on('ended',function (event) {  pronounce_icon_not_playing('aja-wilson-pronounce-name-icon-4543',4543)  });",2028,"$1,543,500  $???,???  37.1%",
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_team,"A'ja Wilson  This HTML5 audio player is not supported by your browser  $('#aja-wilson-pronounce-name-icon-4543').click(function (event) {  toggle_play_player_name_pronunciation('aja-wilson',4543)  });  $('#aja-wilson-pronounce-name-audio-4543').on('ended',function (event) {  pronounce_icon_not_playing('aja-wilson-pronounce-name-icon-4543',4543)  });",2029,UFA,
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_team,"Jackie Young  This HTML5 audio player is not supported by your browser  $('#jackie-young-pronounce-name-icon-38748').click(function (event) {  toggle_play_player_name_pronunciation('jackie-young',38748)  });  $('#jackie-young-pronounce-name-audio-38748').on('ended',function (event) {  pronounce_icon_not_playing('jackie-young-pronounce-name-icon-38748',38748)  });",2026,"$1,190,000  17.0%  21.2%",
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_team,"Jackie Young  This HTML5 audio player is not supported by your browser  $('#jackie-young-pronounce-name-icon-38748').click(function (event) {  toggle_play_player_name_pronunciation('jackie-young',38748)  });  $('#jackie-young-pronounce-name-audio-38748').on('ended',function (event) {  pronounce_icon_not_playing('jackie-young-pronounce-name-icon-38748',38748)  });",2027,UFA,
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_team,"Chelsea Gray  This HTML5 audio player is not supported by your browser  $('#chelsea-gray-pronounce-name-icon-67500').click(function (event) {  toggle_play_player_name_pronunciation('chelsea-gray',67500)  });  $('#chelsea-gray-pronounce-name-audio-67500').on('ended',function (event) {  pronounce_icon_not_playing('chelsea-gray-pronounce-name-icon-67500',67500)  });",2026,"$1,000,000  14.3%  17.8%",
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_team,"Chelsea Gray  This HTML5 audio player is not supported by your browser  $('#chelsea-gray-pronounce-name-icon-67500').click(function (event) {  toggle_play_player_name_pronunciation('chelsea-gray',67500)  });  $('#chelsea-gray-pronounce-name-audio-67500').on('ended',function (event) {  pronounce_icon_not_playing('chelsea-gray-pronounce-name-icon-67500',67500)  });",2027,"$1,050,000  $???,???  24.2%",
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_team,"Chelsea Gray  This HTML5 audio player is not supported by your browser  $('#chelsea-gray-pronounce-name-icon-67500').click(function (event) {  toggle_play_player_name_pronunciation('chelsea-gray',67500)  });  $('#chelsea-gray-pronounce-name-audio-67500').on('ended',function (event) {  pronounce_icon_not_playing('chelsea-gray-pronounce-name-icon-67500',67500)  });",2028,"$1,100,000  $???,???  26.5%",
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_team,"Chelsea Gray  This HTML5 audio player is not supported by your browser  $('#chelsea-gray-pronounce-name-icon-67500').click(function (event) {  toggle_play_player_name_pronunciation('chelsea-gray',67500)  });  $('#chelsea-gray-pronounce-name-audio-67500').on('ended',function (event) {  pronounce_icon_not_playing('chelsea-gray-pronounce-name-icon-67500',67500)  });",2029,UFA,
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_team,"Jewell Loyd  This HTML5 audio player is not supported by your browser  $('#jewell-loyd-pronounce-name-icon-29494').click(function (event) {  toggle_play_player_name_pronunciation('jewell-loyd',29494)  });  $('#jewell-loyd-pronounce-name-audio-29494').on('ended',function (event) {  pronounce_icon_not_playing('jewell-loyd-pronounce-name-icon-29494',29494)  });",2026,"$800,000  11.4%  14.3%","2022, 2023"
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_team,"Jewell Loyd  This HTML5 audio player is not supported by your browser  $('#jewell-loyd-pronounce-name-icon-29494').click(function (event) {  toggle_play_player_name_pronunciation('jewell-loyd',29494)  });  $('#jewell-loyd-pronounce-name-audio-29494').on('ended',function (event) {  pronounce_icon_not_playing('jewell-loyd-pronounce-name-icon-29494',29494)  });",2027,"$840,000  $???,???  19.4%","2022, 2023"
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_team,"Jewell Loyd  This HTML5 audio player is not supported by your browser  $('#jewell-loyd-pronounce-name-icon-29494').click(function (event) {  toggle_play_player_name_pronunciation('jewell-loyd',29494)  });  $('#jewell-loyd-pronounce-name-audio-29494').on('ended',function (event) {  pronounce_icon_not_playing('jewell-loyd-pronounce-name-icon-29494',29494)  });",2028,"$880,000  $???,???  21.2%","2022, 2023"
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,pct_team,"Jewell Loyd  This HTML5 audio player is not supported by your browser  $('#jewell-loyd-pronounce-name-icon-29494').click(function (event) {  toggle_play_player_name_pronunciation('jewell-loyd',29494)  });  $('#jewell-loyd-pronounce-name-audio-29494').on('ended',function (event) {  pronounce_icon_not_playing('jewell-loyd-pronounce-name-icon-29494',29494)  });",2029,UFA,"2022, 2023"
