team,team_slug,row_type,player,season_year,salary_cap_hit,pct_of_cap,pct_of_team,status,core_years,raw_value,source,source_url
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,roster_player,Jacy Sheldon,2028,,,,RFA,,RFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,roster_player,Gabriela Jaquez,2026,380219,5.4,5.8,,,"$380,219  5.4%  5.8%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,roster_player,Gabriela Jaquez,2027,395428,,5.9,,,"$395,428  $???,???  5.9%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,roster_player,Gabriela Jaquez,2028,434971,,13.6,,,"$434,971  $???,???  13.6%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,roster_player,Gabriela Jaquez,2029,491517,,31.4,,,"$491,517  $???,???  31.4%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,roster_player,Gabriela Jaquez,2030,,,,RFA,,RFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,roster_player,Hailey Van Lith,2026,289133,4.1,4.4,,,"$289,133  4.1%  4.4%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,roster_player,Hailey Van Lith,2027,318046,,4.8,,,"$318,046  $???,???  4.8%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,roster_player,Hailey Van Lith,2028,359392,,11.3,,,"$359,392  $???,???  11.3%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,roster_player,Hailey Van Lith,2029,,,,RFA,,RFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,roster_player,Maddy Westbeld,2026,277500,4.0,4.2,,,"$277,500  4.0%  4.2%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,roster_player,Maddy Westbeld,2027,305250,,4.6,,,"$305,250  $???,???  4.6%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,roster_player,Maddy Westbeld,2028,344933,,10.8,,,"$344,933  $???,???  10.8%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,roster_player,Maddy Westbeld,2029,,,,RFA,,RFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,roster_player,Latasha Lattimore,2026,270000,3.9,4.1,,,"$270,000  3.9%  4.1%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,roster_player,Latasha Lattimore,2027,288600,,4.3,,,"$288,600  $???,???  4.3%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,roster_player,Latasha Lattimore,2028,317460,,9.9,,,"$317,460  $???,???  9.9%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,roster_player,Latasha Lattimore,2029,358730,,22.9,,,"$358,730  $???,???  22.9%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,roster_player,Latasha Lattimore,2030,,,,RFA,,RFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,roster_player,Tonie Morgan,2026,270000,3.9,4.1,,,"$270,000  3.9%  4.1%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,roster_player,Tonie Morgan,2027,288600,,4.3,,,"$288,600  $???,???  4.3%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,roster_player,Tonie Morgan,2028,317460,,9.9,,,"$317,460  $???,???  9.9%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,roster_player,Tonie Morgan,2029,358730,,22.9,,,"$358,730  $???,???  22.9%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,roster_player,Tonie Morgan,2030,,,,RFA,,RFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,roster_player,Aicha Coulibaly,2026,270000,3.9,4.1,,,"$270,000  3.9%  4.1%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,roster_player,Aicha Coulibaly,2027,288600,,4.3,,,"$288,600  $???,???  4.3%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,roster_player,Aicha Coulibaly,2028,317460,,9.9,,,"$317,460  $???,???  9.9%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,roster_player,Aicha Coulibaly,2029,358730,,22.9,,,"$358,730  $???,???  22.9%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,roster_player,Aicha Coulibaly,2030,,,,RFA,,RFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,roster_player,Jordan Hobbs,2026,270000,3.9,4.1,,,"$270,000  3.9%  4.1%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,roster_player,Jordan Hobbs,2027,,,,Reserved,,Reserved,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,roster_player,Megan Nestor,2026,270000,3.9,4.1,,,"$270,000  3.9%  4.1%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,roster_player,Megan Nestor,2027,,,,Reserved,,Reserved,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,roster_player,Sydney Taylor,2026,270000,3.9,4.1,,,"$270,000  3.9%  4.1%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,roster_player,Sydney Taylor,2027,,,,Reserved,,Reserved,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,unsigned_draftee,Ajša Sivka,2026,289133,4.1,4.4,,,"$289,133  4.1%  4.4%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,unsigned_draftee,Ajša Sivka,2027,300698,,4.5,,,"$300,698  $???,???  4.5%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,unsigned_draftee,Ajša Sivka,2028,330768,,10.4,,,"$330,768  $???,???  10.4%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,unsigned_draftee,Ajša Sivka,2029,373768,,23.8,,,"$373,768  $???,???  23.8%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,unsigned_draftee,Ajša Sivka,2030,,,,RFA,,RFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,upcoming_draft_pick,2027 Round 1 Pick ? (?) (ATL),2027,,,,"$??,???  $??,???  $??,???",,"$??,???  $??,???  $??,???",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,upcoming_draft_pick,2027 Round 1 Pick ? (?) (ATL),2028,,,,"$??,???  $??,???  $??,???",,"$??,???  $??,???  $??,???",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,upcoming_draft_pick,2027 Round 1 Pick ? (?) (ATL),2029,,,,"$??,???  $??,???  $??,???",,"$??,???  $??,???  $??,???",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,upcoming_draft_pick,2027 Round 1 Pick ? (?) (ATL),2030,,,,"$??,???  $??,???  $??,???",,"$??,???  $??,???  $??,???",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,upcoming_draft_pick,2027 Round 1 Pick ? (?) (CHI),2027,,,,"$??,???  $??,???  $??,???",,"$??,???  $??,???  $??,???",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,upcoming_draft_pick,2027 Round 1 Pick ? (?) (CHI),2028,,,,"$??,???  $??,???  $??,???",,"$??,???  $??,???  $??,???",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,upcoming_draft_pick,2027 Round 1 Pick ? (?) (CHI),2029,,,,"$??,???  $??,???  $??,???",,"$??,???  $??,???  $??,???",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,upcoming_draft_pick,2027 Round 1 Pick ? (?) (CHI),2030,,,,"$??,???  $??,???  $??,???",,"$??,???  $??,???  $??,???",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,upcoming_draft_pick,2027 Round 3 Pick ? (?) (CHI),2027,,,,"$??,???  $??,???  $??,???",,"$??,???  $??,???  $??,???",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,upcoming_draft_pick,2027 Round 3 Pick ? (?) (CHI),2028,,,,"$??,???  $??,???  $??,???",,"$??,???  $??,???  $??,???",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,upcoming_draft_pick,2027 Round 3 Pick ? (?) (CHI),2029,,,,"$??,???  $??,???  $??,???",,"$??,???  $??,???  $??,???",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,upcoming_draft_pick,2027 Round 3 Pick ? (?) (CHI),2030,,,,"$??,???  $??,???  $??,???",,"$??,???  $??,???  $??,???",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,roster_player,Brittney Griner,2026,1190000,17.0,25.0,,"2020, 2021, 2022","$1,190,000  17.0%  25.0%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,roster_player,Brittney Griner,2027,,,,UFA,"2020, 2021, 2022",UFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,roster_player,Kennedy Burke,2026,1000000,14.3,21.0,,,"$1,000,000  14.3%  21.0%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,roster_player,Kennedy Burke,2027,,,,UFA,,UFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,roster_player,Olivia Nelson-Ododa,2026,735000,10.5,15.4,,,"$735,000  10.5%  15.4%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,roster_player,Olivia Nelson-Ododa,2027,700000,,21.0,,,"$700,000  $???,???  21.0%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,roster_player,Olivia Nelson-Ododa,2028,,,,UFA,,UFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,roster_player,Diamond Miller,2026,536588,7.7,11.3,,,"$536,588  7.7%  11.3%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,roster_player,Diamond Miller,2027,,,,RFA,,RFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,roster_player,Aaliyah Edwards,2026,375542,5.4,7.9,,,"$375,542  5.4%  7.9%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,roster_player,Aaliyah Edwards,2027,424362,,12.8,,,"$424,362  $???,???  12.8%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,roster_player,Aaliyah Edwards,2028,,,,RFA,,RFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,roster_player,Aneesah Morrow,2026,331563,4.7,7.0,,,"$331,563  4.7%  7.0%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,roster_player,Aneesah Morrow,2027,364720,,11.0,,,"$364,720  $???,???  11.0%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,roster_player,Aneesah Morrow,2028,412134,,16.8,,,"$412,134  $???,???  16.8%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,roster_player,Aneesah Morrow,2029,,,,RFA,,RFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,roster_player,Saniya Rivers,2026,309622,4.4,6.5,,,"$309,622  4.4%  6.5%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,roster_player,Saniya Rivers,2027,340585,,10.2,,,"$340,585  $???,???  10.2%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,roster_player,Saniya Rivers,2028,384861,,15.7,,,"$384,861  $???,???  15.7%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,roster_player,Saniya Rivers,2029,,,,RFA,,RFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,roster_player,Leila Lacan,2026,289133,4.1,6.1,,,"$289,133  4.1%  6.1%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,roster_player,Leila Lacan,2027,318046,,9.6,,,"$318,046  $???,???  9.6%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,roster_player,Leila Lacan,2028,359392,,14.7,,,"$359,392  $???,???  14.7%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,roster_player,Leila Lacan,2029,,,,RFA,,RFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,roster_player,Gianna Kneepkens,2026,289133,4.1,6.1,,,"$289,133  4.1%  6.1%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,roster_player,Gianna Kneepkens,2027,300698,,9.0,,,"$300,698  $???,???  9.0%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,roster_player,Gianna Kneepkens,2028,330768,,13.5,,,"$330,768  $???,???  13.5%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,roster_player,Gianna Kneepkens,2029,373768,,25.5,,,"$373,768  $???,???  25.5%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,roster_player,Gianna Kneepkens,2030,,,,RFA,,RFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,roster_player,Nell Angloma,2026,289133,4.1,6.1,,,"$289,133  4.1%  6.1%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,roster_player,Nell Angloma,2027,300698,,9.0,,,"$300,698  $???,???  9.0%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,roster_player,Nell Angloma,2028,330768,,13.5,,,"$330,768  $???,???  13.5%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,roster_player,Nell Angloma,2029,373768,,25.5,,,"$373,768  $???,???  25.5%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,roster_player,Nell Angloma,2030,,,,RFA,,RFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,roster_player,Shey Peddy,2026,277500,4.0,5.8,,,"$277,500  4.0%  5.8%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,roster_player,Shey Peddy,2027,,,,UFA,,UFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,roster_player,Mamignan Touré,2026,277500,4.0,5.8,,,"$277,500  4.0%  5.8%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,roster_player,Mamignan Touré,2027,,,,Reserved,,Reserved,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,roster_player,Charlisse Leger-Walker,2026,270000,3.9,5.7,,,"$270,000  3.9%  5.7%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Connecticut Sun,connecticut-sun-11eaecc7-3562-4a0a-b611-2362f5011b0b,roster_player,Charlisse Leger-Walker,2027,288600,,8.7,,,"$288,600  $???,???  8.7%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
