player_id,player_name,team_id,team_name,season,salary_tier,salary,cap_hit,expected_salary_source,expected_salary,salary_history_reference_salary,salary_history_gap,salary_history_gap_pct,historical_salary_latest,historical_salary_median,historical_salary_mean,historical_salary_min,historical_salary_max,historical_salary_rows,historical_salary_latest_season,historical_salary_latest_contract_year,historical_salary_latest_signing,historical_salary_contract_years,historical_salary_tier,recommended_salary_low,recommended_salary_high,salary_gap,salary_gap_pct,market_discount_pct,production_score,salary_efficiency_score,scarcity_score,playoff_performance_score,playoff_score,onoff_score,value_score,value_label,undervalued_flag,hidden_talent_flag,overvalued_flag,archetype_family,archetype_label,role_band,service_band,skill_signature,comp_count,playoff_ts_pct_percentile,playoff_ts_pct_vs_reg_delta,playoff_performance_flag,playoff_performance_bonus,reg_2025_onoff_impact_score,playoffs_2025_onoff_impact_score,reg_2024_onoff_impact_score,playoffs_2024_onoff_impact_score
player:jalyn_brown__seattle_storm,Jalyn Brown,1611661328,Seattle Storm,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
1641651,Jordan Horston,1611661328,Seattle Storm,2026,Low Rotation / Rookie Scale,332278.0,332278.0,comparables,277500.0,76630.0,255648.0,3.336134673104528,76630.0,73146.5,73146.5,69663.0,76630.0,2.0,2024.0,2025.0,Rookie,2024|2025,Minimum,235875.0,319125.0,54778.0,0.1973981981981982,0.1973981981981982,51.02,40.13,0.0,50.17,23.26,50.0,39.39,Risk,True,False,True,,Rotation Forward,Rotation,,balanced,5,,,False,0.0,,,88.59,100.0
1629478,Katie Lou Samuelson,1611661328,Seattle Storm,2026,Mid-Tier Rotation,420000.0,420000.0,comparables,335000.0,420000.0,0.0,0.0,420000.0,135417.5,195208.75,90000.0,420000.0,4.0,2025.0,2026.0,UFA,2024|2025|2026,Core,284750.0,385249.99999999994,85000.0,0.2537313432835821,0.2537313432835821,38.09,37.31,0.0,50.17,16.01,50.0,32.55,Overvalued,True,False,True,,Rotation Forward,Rotation,,balanced,5,,,False,0.0,0.0,,100.0,79.22
1628882,Lexie Brown,1611661328,Seattle Storm,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,277500.0,277500.0,0.0,0.0,277500.0,96408.0,151416.0,80340.0,277500.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Starter,235875.0,319125.0,0.0,0.0,0.0,40.84,50.0,0.0,50.17,17.58,50.0,36.91,Risk,False,False,True,,Rotation Forward,Bench,,balanced,5,,,False,0.0,100.0,0.0,0.0,
1642307,Mackenzie Holmes,1611661328,Seattle Storm,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,277500.0,277500.0,0.0,0.0,277500.0,277500.0,277500.0,277500.0,277500.0,1.0,2025.0,2026.0,Reserved,2026,Starter,235875.0,319125.0,0.0,0.0,0.0,47.22,50.0,0.0,50.17,16.01,50.0,39.43,Risk,False,False,True,,Rotation Forward,Development,,balanced,5,,,False,0.0,30.75,0.0,,
1629567,Natisha Hiedeman,1611661328,Seattle Storm,2026,High/Mid Starter,750000.0,750000.0,comparables,1190000.0,750000.0,0.0,0.0,750000.0,135000.0,335000.0,120000.0,750000.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Star,1011500.0,1368500.0,-440000.0,-0.3697478991596639,-0.3697478991596639,64.51,68.49,0.0,50.17,82.5,50.0,57.78,Fair Value,False,False,True,,Rotation Forward,Rotation,,balanced,5,,,False,0.0,100.0,100.0,100.0,34.85
player:rennia_davis__seattle_storm,Rennia Davis,1611661328,Seattle Storm,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,277500.0,,,,,,,,,,,,,,,235875.0,319125.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
203828,Stefanie Dolson,1611661328,Seattle Storm,2026,High/Mid Starter,750000.0,750000.0,comparables,700000.0,750000.0,0.0,0.0,750000.0,185000.0,368333.3333333333,170000.0,750000.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Star,595000.0,804999.9999999999,50000.0,0.07142857142857142,0.07142857142857142,47.92,46.43,0.0,50.17,56.66,50.0,42.94,Risk,False,False,True,,Rotation Forward,Bench,,balanced,5,,,False,0.0,9.98,,0.0,
player:taina_mair__seattle_storm,Taina Mair,1611661328,Seattle Storm,2026,Minimum / Training Camp / Draftee Band,289133.0,289133.0,comparables,289133.0,,,,,,,,,,,,,,,245763.05,332502.94999999995,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
1641660,Zia Cooke,1611661328,Seattle Storm,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,289133.0,277500.0,0.0,0.0,277500.0,67871.0,106781.0,13882.0,277500.0,4.0,2025.0,2026.0,Reserved,2024|2025|2026,Starter,245763.05,332502.94999999995,-11633.0,-0.04023407912621527,-0.04023407912621527,41.88,52.01,0.0,50.17,17.58,50.0,37.83,Risk,False,False,True,,Rotation Forward,Bench,,balanced,5,,,False,0.0,2.4,0.0,0.0,
1642801,Aaliyah Nye,team:toronto_tempo,Toronto Tempo,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,277500.0,277500.0,0.0,0.0,277500.0,277500.0,277500.0,277500.0,277500.0,1.0,2025.0,2026.0,Rookie,2026,Starter,235875.0,319125.0,0.0,0.0,0.0,45.96,50.0,0.0,50.17,47.21,50.0,42.02,Risk,False,False,True,,Rotation Forward,Bench,,balanced,5,,,False,0.0,100.0,68.56,,
1628279,Brittney Sykes,team:toronto_tempo,Toronto Tempo,2026,Max / Protected Veteran Top Tier,1190000.0,1190000.0,comparables,1190000.0,1190000.0,0.0,0.0,1190000.0,200000.0,528333.3333333334,195000.0,1190000.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Star,1011500.0,1368500.0,0.0,0.0,0.0,51.38,50.0,0.0,50.17,44.69,50.0,44.05,Risk,False,False,True,,Rotation Forward,Starter,,balanced,5,,,False,0.0,0.0,0.0,,
player:dara_mabrey__toronto_tempo,Dara Mabrey,team:toronto_tempo,Toronto Tempo,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
player:elizabeth_balogun__toronto_tempo,Elizabeth Balogun,team:toronto_tempo,Toronto Tempo,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
204330,Isabelle Harrison,team:toronto_tempo,Toronto Tempo,2026,Mid-Tier Rotation,400000.0,400000.0,comparables,357066.5,400000.0,0.0,0.0,400000.0,160000.0,212943.66666666666,78831.0,400000.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Core,303506.52499999997,410626.475,42933.5,0.12023950720664078,0.12023950720664078,45.94,43.99,0.0,50.17,17.58,50.0,37.61,Risk,True,False,True,,Rotation Forward,Bench,,balanced,5,,,False,0.0,,0.0,0.0,
1627700,Julie Allemand,team:toronto_tempo,Toronto Tempo,2026,Mid-Tier Rotation,425000.0,425000.0,comparables,277500.0,425000.0,0.0,0.0,425000.0,425000.0,425000.0,425000.0,425000.0,1.0,2025.0,2026.0,Reserved,2026,Core,235875.0,319125.0,147500.0,0.5315315315315315,0.5315315315315315,51.71,23.42,0.0,50.17,50.04,50.0,38.34,Risk,True,False,True,,Rotation Forward,Starter,,balanced,5,,,False,0.0,0.06,,,
1628915,Kia Nurse,team:toronto_tempo,Toronto Tempo,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,277500.0,277500.0,0.0,0.0,277500.0,145000.0,188333.33333333334,142500.0,277500.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Starter,235875.0,319125.0,0.0,0.0,0.0,50.62,50.0,0.0,50.17,50.04,50.0,44.26,Risk,False,False,True,,Rotation Forward,Rotation,,balanced,5,,,False,0.0,100.0,,,
player:kiki_rice__toronto_tempo,Kiki Rice,team:toronto_tempo,Toronto Tempo,2026,Low Rotation / Rookie Scale,355058.0,355058.0,comparables,355058.0,,,,,,,,,,,,,,,301799.3,408316.69999999995,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
1629490,Kitija Laksa,team:toronto_tempo,Toronto Tempo,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,300000.0,277500.0,0.0,0.0,277500.0,277500.0,277500.0,277500.0,277500.0,1.0,2025.0,2026.0,Reserved,2026,Starter,255000.0,345000.0,-22500.0,-0.075,-0.075,43.02,53.75,0.0,50.17,20.1,50.0,38.98,Risk,False,False,True,,Rotation Forward,Rotation,,balanced,5,,,False,0.0,,0.0,,
1628929,Kristy Wallace,team:toronto_tempo,Toronto Tempo,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,277500.0,80823.0,196677.0,2.433428603244126,80823.0,75973.5,75973.5,71124.0,80823.0,2.0,2024.0,2025.0,Rookie,2024|2025,Low,235875.0,319125.0,0.0,0.0,0.0,41.81,50.0,0.0,50.17,13.8,50.0,36.94,Risk,False,False,True,,Rotation Forward,Rotation,,balanced,5,,,False,0.0,,,32.73,
player:laura_ju_kait__toronto_tempo,Laura Juškaitė,team:toronto_tempo,Toronto Tempo,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
1631118,Lexi Held,team:toronto_tempo,Toronto Tempo,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,277500.0,277500.0,0.0,0.0,277500.0,277500.0,277500.0,277500.0,277500.0,1.0,2025.0,2026.0,Reserved,2026,Starter,235875.0,319125.0,0.0,0.0,0.0,46.61,50.0,0.0,50.17,20.73,50.0,39.65,Risk,False,False,True,,Rotation Forward,Bench,,balanced,5,,,False,0.0,100.0,0.0,,
player:maddison_rocci__toronto_tempo,Maddison Rocci,team:toronto_tempo,Toronto Tempo,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
player:maria_conde__toronto_tempo,Maria Conde,team:toronto_tempo,Toronto Tempo,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
1628926,Maria Kliundikova,team:toronto_tempo,Toronto Tempo,2026,,,,comparables,277500.0,,,,,,,,,,,,,,,235875.0,319125.0,,,,49.8,50.0,0.0,50.17,40.91,50.0,43.01,Risk,False,False,True,,Rotation Forward,Bench,,balanced,5,,,False,0.0,9.14,100.0,,
1629497,Marina Mabrey,team:toronto_tempo,Toronto Tempo,2026,Max / Protected Veteran Top Tier,1200000.0,1200000.0,comparables,1190000.0,1200000.0,0.0,0.0,1200000.0,217592.0,542530.6666666666,210000.0,1200000.0,3.0,2025.0,2026.0,Core,2024|2025|2026,Star,1011500.0,1368500.0,10000.0,0.008403361344537815,0.008403361344537815,51.33,49.58,0.0,50.17,57.29,50.0,45.19,Risk,False,False,False,,Rotation Forward,Starter,early_career,balanced,5,,,False,0.0,0.0,,0.0,0.0
player:nikolina_mili__toronto_tempo,Nikolina Milić,team:toronto_tempo,Toronto Tempo,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,277500.0,,,,,,,,,,,,,,,235875.0,319125.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
1631055,Nyara Sabally,team:toronto_tempo,Toronto Tempo,2026,Mid-Tier Rotation,436957.0,436957.0,comparables,450000.0,436957.0,0.0,0.0,436957.0,79999.0,196561.0,72727.0,436957.0,3.0,2025.0,2026.0,Rookie,2024|2025|2026,Core,382500.0,517499.99999999994,-13043.0,-0.028984444444444445,-0.028984444444444445,52.11,51.45,0.0,50.17,66.74,50.0,46.91,Risk,False,False,False,,Rotation Forward,Rotation,,balanced,5,,,False,0.0,,,56.06,100.0
1627701,Temi Fagbenle,team:toronto_tempo,Toronto Tempo,2026,Premium Starter,1000000.0,1000000.0,comparables,840000.0,,,,,,,,,,,,,,,714000.0,965999.9999999999,160000.0,0.19047619047619047,0.19047619047619047,46.42,40.48,0.0,50.17,25.15,50.0,37.73,Risk,True,False,True,,Rotation Forward,Rotation,,balanced,5,,,False,0.0,0.0,,,0.0
player:teonni_key__toronto_tempo,Teonni Key,team:toronto_tempo,Toronto Tempo,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
player:adja_kane__toronto_tempo,Adja Kane,team:toronto_tempo,Toronto Tempo,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
player:charlise_dunn__toronto_tempo,Charlise Dunn,team:toronto_tempo,Toronto Tempo,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
player:saffron_shiels__toronto_tempo,Saffron Shiels,team:toronto_tempo,Toronto Tempo,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
player:alex_wilson__washington_mystics,Alex Wilson,1611661322,Washington Mystics,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
player:angela_dugali__washington_mystics,Angela Dugalić,1611661322,Washington Mystics,2026,Minimum / Training Camp / Draftee Band,289133.0,289133.0,comparables,289133.0,,,,,,,,,,,,,,,245763.05,332502.94999999995,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
player:bernadett_hat_r__washington_mystics,Bernadett Határ,1611661322,Washington Mystics,2026,,,,comparables,277500.0,,,,,,,,,,,,,,,235875.0,319125.0,,,,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
player:cassandre_prosper__washington_mystics,Cassandre Prosper,1611661322,Washington Mystics,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
player:christeen_iwuala__washington_mystics,Christeen Iwuala,1611661322,Washington Mystics,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
player:cotie_mcmahon__washington_mystics,Cotie McMahon,1611661322,Washington Mystics,2026,Minimum / Training Camp / Draftee Band,289133.0,289133.0,comparables,289133.0,,,,,,,,,,,,,,,245763.05,332502.94999999995,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
1642781,Georgia Amoore,1611661322,Washington Mystics,2026,Low Rotation / Rookie Scale,355058.0,355058.0,comparables,355058.0,355058.0,0.0,0.0,355058.0,355058.0,355058.0,355058.0,355058.0,1.0,2025.0,2026.0,Rookie,2026,Core,301799.3,408316.69999999995,0.0,0.0,0.0,48.11,50.0,0.0,50.17,50.04,50.0,43.21,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,0.0,,,
1642792,Kiki Iriafen,1611661322,Washington Mystics,2026,Mid-Tier Rotation,407163.0,407163.0,comparables,350692.0,407163.0,0.0,0.0,407163.0,407163.0,407163.0,407163.0,407163.0,1.0,2025.0,2026.0,Rookie,2026,Core,298088.2,403295.8,56471.0,0.16102734023017348,0.16102734023017348,59.13,41.95,0.0,50.17,50.04,50.0,45.91,Risk,True,False,False,,Rotation Forward,Rotation,,balanced,5,,,False,0.0,27.15,,,
player:lauren_betts__washington_mystics,Lauren Betts,1611661322,Washington Mystics,2026,Mid-Tier Rotation,407163.0,407163.0,comparables,380219.0,,,,,,,,,,,,,,,323186.14999999997,437251.85,26944.0,0.07086442287208161,0.07086442287208161,50.01,46.46,0.0,50.17,50.04,50.0,43.16,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
1642802,Lucy Olsen,1611661322,Washington Mystics,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,277500.0,277500.0,0.0,0.0,277500.0,277500.0,277500.0,277500.0,277500.0,1.0,2025.0,2026.0,Rookie,2026,Starter,235875.0,319125.0,0.0,0.0,0.0,48.22,50.0,0.0,50.17,50.04,50.0,43.26,Risk,False,False,True,,Rotation Forward,Bench,,balanced,5,,,False,0.0,100.0,,,
1642810,Madison Scott,1611661322,Washington Mystics,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,277500.0,277500.0,0.0,0.0,277500.0,277500.0,277500.0,277500.0,277500.0,1.0,2025.0,2026.0,Reserved,2026,Starter,235875.0,319125.0,0.0,0.0,0.0,42.97,50.0,0.0,50.17,50.04,50.0,41.05,Risk,False,False,True,,Rotation Forward,Development,,balanced,5,,,False,0.0,0.0,,,
1630446,Michaela Onyenwere,1611661322,Washington Mystics,2026,High/Mid Starter,700000.0,700000.0,comparables,466913.0,700000.0,0.0,0.0,700000.0,125000.0,303563.3333333333,85690.0,700000.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Star,396876.05,536949.95,233087.0,0.4992086320149578,0.4992086320149578,49.87,25.04,0.0,50.17,50.04,50.0,37.96,Risk,True,False,True,,Rotation Forward,Rotation,,balanced,5,,,False,0.0,23.58,,96.08,
player:nyla_harris__washington_mystics,Nyla Harris,1611661322,Washington Mystics,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
player:rori_harmon__washington_mystics,Rori Harmon,1611661322,Washington Mystics,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
1631022,Shakira Austin,1611661322,Washington Mystics,2026,Max / Protected Veteran Top Tier,1190000.0,1190000.0,comparables,1190000.0,1190000.0,0.0,0.0,1190000.0,91981.0,454308.0,80943.0,1190000.0,3.0,2025.0,2026.0,RFA,2024|2025|2026,Star,1011500.0,1368500.0,0.0,0.0,0.0,51.85,50.0,0.0,50.17,50.04,50.0,44.78,Risk,False,False,True,,Rotation Forward,Rotation,,balanced,5,,,False,0.0,0.0,,,
1642785,Sonia Citron,1611661322,Washington Mystics,2026,Mid-Tier Rotation,436016.0,436016.0,comparables,363750.0,436016.0,0.0,0.0,436016.0,436016.0,436016.0,436016.0,436016.0,1.0,2025.0,2026.0,Rookie,2026,Core,309187.5,418312.49999999994,72266.0,0.19866941580756015,0.19866941580756015,58.53,40.07,0.0,50.17,50.04,50.0,45.2,Risk,True,False,False,,Rotation Forward,Starter,,balanced,5,,,False,0.0,0.0,,,
player:darianna_littlepage-buggs__washington_mystics,Darianna Littlepage-Buggs,1611661322,Washington Mystics,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
player:nastja_claessens__washington_mystics,Nastja Claessens,1611661322,Washington Mystics,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
player:txell_alarcon__washington_mystics,Txell Alarcon,1611661322,Washington Mystics,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
