player_id,player_name,team_id,team_name,season,salary_tier,salary,cap_hit,expected_salary_source,expected_salary,salary_history_reference_salary,salary_history_gap,salary_history_gap_pct,historical_salary_latest,historical_salary_median,historical_salary_mean,historical_salary_min,historical_salary_max,historical_salary_rows,historical_salary_latest_season,historical_salary_latest_contract_year,historical_salary_latest_signing,historical_salary_contract_years,historical_salary_tier,recommended_salary_low,recommended_salary_high,salary_gap,salary_gap_pct,market_discount_pct,production_score,salary_efficiency_score,scarcity_score,playoff_performance_score,playoff_score,onoff_score,value_score,value_label,undervalued_flag,hidden_talent_flag,overvalued_flag,archetype_family,archetype_label,role_band,service_band,skill_signature,comp_count,playoff_ts_pct_percentile,playoff_ts_pct_vs_reg_delta,playoff_performance_flag,playoff_performance_bonus,reg_2025_onoff_impact_score,playoffs_2025_onoff_impact_score,reg_2024_onoff_impact_score,playoffs_2024_onoff_impact_score,override_expected_salary,override_comp_names,override_method,effective_expected_salary,override_active
1627668,Breanna Stewart,1611661313,New York Liberty,2026,Max / Protected Veteran Top Tier,1190000.0,1190000.0,comparables,1190000.0,1190000.0,0.0,0.0,1190000.0,222400.0,539133.3333333334,205000.0,1190000.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Star,1011500.0,1368500.0,0.0,0.0,0.0,70.51,50.0,45.32,50.17,84.39,50.0,61.49,Fair Value,False,False,False,Forward,Connector Wing,Starter,early_career,balanced,5,,,False,0.0,,0.0,0.0,,,,,1190000.0,False
player:derin_erdogan__new_york_liberty,Derin Erdogan,1611661313,New York Liberty,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,270000.0,False
1630459,DiDi Richards,1611661313,New York Liberty,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,277500.0,,,,,,,,,,,,,,,235875.0,319125.0,0.0,0.0,0.0,37.34,50.0,0.0,50.17,50.04,50.0,38.69,Risk,False,False,True,,Rotation Forward,Bench,,balanced,5,,,False,0.0,,,0.0,,,,,277500.0,False
203416,Emma Meesseman,1611661313,New York Liberty,2026,,,,comparables,400000.0,,,,,,,,,,,,,,,340000.0,460000.0,,,,64.91,50.0,45.32,50.17,33.97,50.0,54.1,Fair Value,False,False,False,Forward,Connector Wing,Rotation,,balanced,5,,,False,0.0,,0.0,,,,,,400000.0,False
1629566,Han Xu,1611661313,New York Liberty,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,277500.0,,,,,,,,,,,,,,,235875.0,319125.0,0.0,0.0,0.0,44.03,50.0,0.0,50.17,50.04,50.0,41.5,Risk,False,False,True,,Rotation Forward,Development,,balanced,5,,,False,0.0,,,,,,,,277500.0,False
1627673,Jonquel Jones,1611661313,New York Liberty,2026,Max / Protected Veteran Top Tier,1190000.0,1190000.0,comparables,735000.0,1190000.0,0.0,0.0,1190000.0,209000.0,529666.6666666666,190000.0,1190000.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Star,624750.0,845249.9999999999,455000.0,0.6190476190476191,0.6190476190476191,70.76,19.05,88.49,50.17,83.13,50.0,59.22,Fair Value,True,False,False,Center,Rim Protector,Rotation,early_career,balanced,5,,,False,0.0,,0.0,100.0,0.0,,,,735000.0,False
1630142,Leonie Fiebich,1611661313,New York Liberty,2026,Minimum / Training Camp / Draftee Band,293510.0,293510.0,comparables,277500.0,293510.0,0.0,0.0,293510.0,181052.5,181052.5,68595.0,293510.0,2.0,2025.0,2026.0,--,2025|2026,Starter,235875.0,319125.0,16010.0,0.0576936936936937,0.0576936936936937,60.37,47.12,45.32,50.17,73.04,50.0,55.41,Fair Value,False,False,False,Forward,Usage Forward,Starter,,balanced,5,,,False,0.0,,0.0,67.27,0.0,,,,277500.0,False
1629546,Marine Johannès,1611661313,New York Liberty,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,430654.0,,,,,,,,,,,,,,,366055.9,495252.1,-153154.0,-0.3556312027753138,-0.3556312027753138,47.5,67.78,45.32,50.17,57.92,50.0,53.45,Fair Value,False,False,True,Forward,Rotation Forward,Rotation,,balanced,5,,,False,0.0,,0.0,,,,,,430654.0,False
204333,Natasha Cloud,1611661313,New York Liberty,2026,Mid,555000.0,555000.0,comparables,1012500.0,555000.0,0.0,0.0,555000.0,200000.0,318333.3333333333,200000.0,555000.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Star,860625.0,1164375.0,-457500.0,-0.4518518518518518,-0.4518518518518518,58.34,72.59,50.36,50.17,52.25,50.0,59.19,Fair Value,False,False,True,Guard,Primary Creator,Starter,,balanced,5,,,False,0.0,,100.0,8.56,,920000.0,Courtney Vandersloot|Jordin Canada|Skylar Diggins|Veronica Burton,median_of_comps,1012500.0,False
player:ny_ceara_pryor__new_york_liberty,Ny'Ceara Pryor,1611661313,New York Liberty,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,270000.0,False
player:pauline_astier__new_york_liberty,Pauline Astier,1611661313,New York Liberty,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,270000.0,False
player:raquel_carrera__new_york_liberty,Raquel Carrera,1611661313,New York Liberty,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,270000.0,False
204296,Rebecca Allen,1611661313,New York Liberty,2026,Low Rotation / Rookie Scale,350000.0,350000.0,comparables,277500.0,350000.0,0.0,0.0,350000.0,160000.0,223333.3333333333,160000.0,350000.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Core,235875.0,319125.0,72500.0,0.2612612612612612,0.2612612612612612,46.95,36.94,45.32,50.17,49.73,50.0,45.0,Risk,True,False,False,Forward,Rotation Forward,Rotation,,balanced,5,,,False,0.0,53.54,,0.0,,,,,277500.0,False
203822,Rebekah Gardner,1611661313,New York Liberty,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,402155.0,277500.0,0.0,0.0,277500.0,277500.0,277500.0,277500.0,277500.0,1.0,2025.0,2026.0,Reserved,2026,Starter,341831.75,462478.25,-124655.0,-0.3099675498253161,-0.3099675498253161,50.71,65.5,50.36,50.17,31.14,50.0,52.18,Fair Value,False,False,True,Guard,Scoring Guard,Bench,,balanced,5,,,False,0.0,,0.0,,,,,,402155.0,False
1629477,Sabrina Ionescu,1611661313,New York Liberty,2026,Max / Protected Veteran Top Tier,1190000.0,1190000.0,comparables,1000000.0,1190000.0,0.0,0.0,1190000.0,222060.0,538020.0,202000.0,1190000.0,3.0,2025.0,2026.0,Core,2024|2025|2026,Star,850000.0,1150000.0,190000.0,0.19,0.19,61.89,40.5,50.36,50.17,83.76,50.0,56.13,Fair Value,True,False,False,Guard,Primary Creator,Starter,early_career,balanced,5,,,False,0.0,,0.0,0.0,0.0,,,,1000000.0,False
1630149,Satou Sabally,1611661313,New York Liberty,2026,High/Mid Starter,815000.0,815000.0,comparables,750000.0,815000.0,0.0,0.0,815000.0,215000.0,408333.3333333333,195000.0,815000.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Star,637500.0,862499.9999999999,65000.0,0.0866666666666666,0.0866666666666666,59.84,45.67,45.32,50.17,74.94,50.0,55.03,Fair Value,False,False,False,Forward,Usage Forward,Rotation,rookie_scale,balanced,5,,,False,0.0,0.0,0.0,0.0,,,,,750000.0,False
player:seehia_ridard__new_york_liberty,Seehia Ridard,1611661313,New York Liberty,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,270000.0,False
player:ugonne_onyiah__new_york_liberty,Ugonne Onyiah,1611661313,New York Liberty,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,270000.0,False
player:manuela_puoch__new_york_liberty,Manuela Puoch,1611661313,New York Liberty,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,270000.0,False
player:marine_fauthoux__new_york_liberty,Marine Fauthoux,1611661313,New York Liberty,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,270000.0,False
203826,Alyssa Thomas,1611661317,Phoenix Mercury,2026,Max / Protected Veteran Top Tier,1200000.0,1200000.0,comparables,1100000.0,1200000.0,0.0,0.0,1200000.0,218000.0,544333.3333333334,215000.0,1200000.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Star,935000.0,1265000.0,100000.0,0.0909090909090909,0.0909090909090909,70.06,45.45,45.32,50.17,85.65,50.0,60.34,Fair Value,False,False,False,Forward,Connector Wing,Starter,rookie_scale,balanced,5,,,False,0.0,0.0,0.0,0.0,0.0,,,,1100000.0,False
player:ashten_prechtel__phoenix_mercury,Ashten Prechtel,1611661317,Phoenix Mercury,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,270000.0,False
201886,DeWanna Bonner,1611661317,Phoenix Mercury,2026,Mid-Tier Rotation,500000.0,500000.0,comparables,450000.0,500000.0,0.0,0.0,500000.0,140931.0,211395.75,63721.0,500000.0,4.0,2025.0,2026.0,UFA,2024|2025|2026,Star,382500.0,517500.0,50000.0,0.1111111111111111,0.1111111111111111,56.35,44.44,45.32,50.17,85.02,50.0,54.27,Fair Value,True,False,False,Forward,Rotation Forward,Rotation,prime,balanced,5,,,False,0.0,0.0,0.0,0.0,1.32,,,,450000.0,False
player:helena_pueyo__phoenix_mercury,Helena Pueyo,1611661317,Phoenix Mercury,2026,,,,comparables,277500.0,,,,,,,,,,,,,,,235875.0,319125.0,,,,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,277500.0,False
player:jillian_alleyne__phoenix_mercury,Jillian Alleyne,1611661317,Phoenix Mercury,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,270000.0,False
player:jovana_nogic__phoenix_mercury,Jovana Nogic,1611661317,Phoenix Mercury,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,270000.0,False
player:julia_ayrault__phoenix_mercury,Julia Ayrault,1611661317,Phoenix Mercury,2026,,,,comparables,277500.0,,,,,,,,,,,,,,,235875.0,319125.0,,,,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,277500.0,False
1627674,Kahleah Copper,1611661317,Phoenix Mercury,2026,Max / Protected Veteran Top Tier,1200000.0,1200000.0,comparables,650000.0,1200000.0,0.0,0.0,1200000.0,248134.0,563372.6666666666,241984.0,1200000.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Star,552500.0,747500.0,550000.0,0.8461538461538461,0.8461538461538461,49.79,7.69,45.32,50.17,75.56,50.0,41.75,Risk,True,False,True,Forward,Rotation Forward,Rotation,early_career,balanced,5,,,False,0.0,0.0,0.0,0.0,0.0,,,,650000.0,False
1629480,Kalani Brown,1611661317,Phoenix Mercury,2026,Minimum / Training Camp / Draftee Band,100000.0,100000.0,comparables,461171.0,100000.0,0.0,0.0,100000.0,125000.0,117916.66666666669,100000.0,128750.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Low,391995.35,530346.6499999999,-361171.0,-0.7831606931051606,-0.7831606931051606,58.13,89.16,88.49,50.17,53.51,50.0,67.78,Strong Value,True,False,True,Center,Rim Protector,Bench,,balanced,5,,,False,0.0,100.0,99.26,87.14,,,,,461171.0,False
player:kara_dunn__phoenix_mercury,Kara Dunn,1611661317,Phoenix Mercury,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,270000.0,False
1628957,Kathryn Westbeld,1611661317,Phoenix Mercury,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,277500.0,277500.0,0.0,0.0,277500.0,277500.0,277500.0,277500.0,277500.0,1.0,2025.0,2026.0,Reserved,2026,Starter,235875.0,319125.0,0.0,0.0,0.0,52.88,50.0,45.32,50.17,60.44,50.0,51.69,Fair Value,False,False,False,Forward,Usage Forward,Rotation,,balanced,5,,,False,0.0,100.0,9.06,,,,,,277500.0,False
1630461,Kiana Williams,1611661317,Phoenix Mercury,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,289133.0,277500.0,0.0,0.0,277500.0,12216.5,77843.25,9440.0,277500.0,4.0,2025.0,2026.0,Reserved,2025|2026,Starter,245763.05,332502.94999999995,-11633.0,-0.0402340791262152,-0.0402340791262152,41.62,52.01,50.36,50.17,19.47,50.0,43.95,Risk,False,False,True,Guard,Scoring Guard,Bench,,balanced,5,,,False,0.0,0.0,0.0,3.2,,,,,289133.0,False
player:klara_lundquist__phoenix_mercury,Klara Lundquist,1611661317,Phoenix Mercury,2026,,,,comparables,277500.0,,,,,,,,,,,,,,,235875.0,319125.0,,,,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,277500.0,False
1642768,Kyara Linskens,1611661317,Phoenix Mercury,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,436957.0,277500.0,0.0,0.0,277500.0,277500.0,277500.0,277500.0,277500.0,1.0,2025.0,2026.0,UFA,2026,Starter,371413.45,502500.55,-159457.0,-0.3649260682401243,-0.3649260682401243,34.74,68.25,88.49,50.17,50.04,50.0,52.59,Fair Value,False,False,True,Center,Rim Protector,Development,,balanced,5,,,False,0.0,0.0,,,,,,,436957.0,False
player:lauren_jensen__phoenix_mercury,Lauren Jensen,1611661317,Phoenix Mercury,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,270000.0,False
player:lee_seul_kang__phoenix_mercury,Lee Seul Kang,1611661317,Phoenix Mercury,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,270000.0,False
1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,2026,Low Rotation / Rookie Scale,300000.0,300000.0,comparables,277500.0,300000.0,0.0,0.0,300000.0,300000.0,300000.0,300000.0,300000.0,1.0,2025.0,2026.0,Reserved,2026,Core,235875.0,319125.0,22500.0,0.081081081081081,0.081081081081081,49.06,45.95,50.36,50.17,61.7,50.0,49.85,Risk,False,False,False,Guard,Scoring Guard,Rotation,,balanced,5,,,False,0.0,0.0,0.0,,,,,,277500.0,False
player:morgan_maly__phoenix_mercury,Morgan Maly,1611661317,Phoenix Mercury,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,270000.0,False
1630442,Natasha Mack,1611661317,Phoenix Mercury,2026,Low Rotation / Rookie Scale,303600.0,303600.0,comparables,471925.5,303600.0,0.0,0.0,303600.0,209839.5,209839.5,116079.0,303600.0,2.0,2025.0,2026.0,Reserved,2025|2026,Core,401136.675,542714.325,-168325.5,-0.3566781197455954,-0.3566781197455954,61.8,67.83,45.32,50.17,66.12,50.0,60.29,Fair Value,False,False,True,Forward,Rotation Forward,Rotation,,balanced,5,,,False,0.0,0.0,100.0,,56.99,,,,471925.5,False
player:noemie_brochant__phoenix_mercury,Noemie Brochant,1611661317,Phoenix Mercury,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,270000.0,False
player:quionche_carter__phoenix_mercury,Quionche Carter,1611661317,Phoenix Mercury,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,270000.0,False
1628244,Sami Whitcomb,1611661317,Phoenix Mercury,2026,High/Mid Starter,735000.0,735000.0,comparables,425000.0,735000.0,0.0,0.0,735000.0,140000.0,333333.3333333333,125000.0,735000.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Star,361250.0,488750.0,310000.0,0.7294117647058823,0.7294117647058823,53.18,13.53,50.36,50.17,64.22,50.0,44.05,Risk,True,False,True,Guard,Scoring Guard,Rotation,,balanced,5,,,False,0.0,69.68,0.0,100.0,0.0,,,,425000.0,False
player:shay_ciezki__phoenix_mercury,Shay Ciezki,1611661317,Phoenix Mercury,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,270000.0,False
player:val_riane_ayayi__phoenix_mercury,Valériane Ayayi,1611661317,Phoenix Mercury,2026,Mid-Tier Rotation,500000.0,500000.0,comparables,436016.0,,,,,,,,,,,,,,,370613.6,501418.4,63984.0,0.146746908370335,0.146746908370335,50.01,42.66,0.0,50.17,50.04,50.0,42.25,Risk,True,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,436016.0,False
player:eszter_ratkai__phoenix_mercury,Eszter Ratkai,1611661317,Phoenix Mercury,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,270000.0,False
player:ines_pitarch-granel__phoenix_mercury,Ines Pitarch-Granel,1611661317,Phoenix Mercury,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,270000.0,False
1629524,Bridget Carleton,team:portland_fire,Portland Fire,2026,Max / Protected Veteran Top Tier,1190000.0,1190000.0,comparables,293510.0,1190000.0,0.0,0.0,1190000.0,125000.0,480000.0,125000.0,1190000.0,3.0,2025.0,2026.0,Core,2024|2025|2026,Star,249483.5,337536.5,896490.0,3.0543763415215834,3.0543763415215834,57.75,0.0,45.32,50.17,81.24,50.0,43.82,Risk,True,False,True,Forward,Usage Forward,Rotation,early_career,balanced,5,,,False,0.0,100.0,100.0,0.0,0.0,,,,293510.0,False
1642304,Carla Leite,team:portland_fire,Portland Fire,2026,Minimum / Training Camp / Draftee Band,289133.0,289133.0,comparables,525000.0,289133.0,0.0,0.0,289133.0,289133.0,289133.0,289133.0,289133.0,1.0,2025.0,2026.0,Rookie,2026,Starter,446250.0,603750.0,-235867.0,-0.4492704761904761,-0.4492704761904761,37.97,72.46,50.36,50.17,21.36,50.0,47.52,Risk,False,False,True,Guard,Scoring Guard,Rotation,,balanced,5,,,False,0.0,0.0,,,,,,,525000.0,False
1631064,Chloe Bibby,team:portland_fire,Portland Fire,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,277500.0,277500.0,0.0,0.0,277500.0,277500.0,277500.0,277500.0,277500.0,1.0,2025.0,2026.0,Reserved,2026,Starter,235875.0,319125.0,0.0,0.0,0.0,49.16,50.0,45.32,50.17,50.04,50.0,49.09,Risk,False,False,False,Forward,Usage Forward,Bench,,balanced,5,,,False,0.0,0.0,,,,,,,277500.0,False
1631083,Emily Engstler,team:portland_fire,Portland Fire,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,277500.0,277500.0,0.0,0.0,277500.0,81079.0,140911.0,64154.0,277500.0,3.0,2025.0,2026.0,Reserved,2024|2025|2026,Starter,235875.0,319125.0,0.0,0.0,0.0,56.42,50.0,45.32,50.17,50.04,50.0,52.14,Fair Value,False,False,False,Forward,Connector Wing,Bench,,balanced,5,,,False,0.0,85.34,,100.0,,,,,277500.0,False
1641650,Haley Jones,team:portland_fire,Portland Fire,2026,Low Rotation / Rookie Scale,300000.0,300000.0,comparables,277500.0,300000.0,0.0,0.0,300000.0,36094.0,83874.4,4998.0,300000.0,5.0,2025.0,2026.0,Reserved,2024|2025|2026,Core,235875.0,319125.0,22500.0,0.081081081081081,0.081081081081081,46.68,45.95,45.32,50.17,32.71,50.0,45.34,Risk,False,False,False,Forward,Rotation Forward,Rotation,,balanced,5,,,False,0.0,0.0,,,74.62,,,,277500.0,False
player:jordan_harrison__portland_fire,Jordan Harrison,team:portland_fire,Portland Fire,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,270000.0,False
1630154,Kamiah Smalls,team:portland_fire,Portland Fire,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,283316.5,270000.0,0.0,0.0,270000.0,270000.0,270000.0,270000.0,270000.0,1.0,2025.0,2026.0,UFA,2026,Starter,240819.025,325813.975,-13316.5,-0.0470022042486053,-0.0470022042486053,44.27,52.35,50.36,50.17,50.04,50.0,48.2,Risk,False,False,False,Guard,Scoring Guard,Development,,balanced,5,,,False,0.0,0.0,,,,,,,283316.5,False
1628317,Karlie Samuelson,team:portland_fire,Portland Fire,2026,Low Rotation / Rookie Scale,360000.0,360000.0,comparables,289133.0,360000.0,0.0,0.0,360000.0,125000.0,201150.0,118450.0,360000.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Core,245763.05,332502.94999999995,70867.0,0.2451017351876126,0.2451017351876126,38.13,37.74,50.36,50.17,50.04,50.0,42.12,Risk,True,False,True,Guard,Scoring Guard,Bench,,balanced,5,,,False,0.0,0.0,,,,,,,289133.0,False
1630143,Luisa Geiselsöder,team:portland_fire,Portland Fire,2026,Low Rotation / Rookie Scale,325000.0,325000.0,comparables,277500.0,325000.0,0.0,0.0,325000.0,325000.0,325000.0,325000.0,325000.0,1.0,2025.0,2026.0,Reserved,2026,Core,235875.0,319125.0,47500.0,0.1711711711711711,0.1711711711711711,52.32,41.44,45.32,50.17,50.04,50.0,48.36,Risk,True,False,False,Forward,Rotation Forward,Rotation,,balanced,5,,,False,0.0,0.0,,,,,,,277500.0,False
1630471,Maya Caldwell,team:portland_fire,Portland Fire,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,277500.0,277500.0,0.0,0.0,277500.0,66079.0,126806.66666666669,36841.0,277500.0,3.0,2025.0,2026.0,Reserved,2024|2025|2026,Starter,235875.0,319125.0,0.0,0.0,0.0,57.6,50.0,50.36,50.17,42.17,50.0,52.45,Fair Value,False,False,False,Guard,Scoring Guard,Rotation,,balanced,5,,,False,0.0,100.0,100.0,,100.0,,,,277500.0,False
1629484,Megan Gustafson,team:portland_fire,Portland Fire,2026,Mid-Tier Rotation,500000.0,500000.0,comparables,436957.0,500000.0,0.0,0.0,500000.0,96820.0,230273.3333333333,94000.0,500000.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Star,371413.45,502500.55,63043.0,0.1442773545222985,0.1442773545222985,38.41,42.79,88.49,50.17,68.64,50.0,49.88,Risk,True,False,False,Center,Stretch Big,Bench,,balanced,5,,,False,0.0,0.0,93.36,100.0,,,,,436957.0,False
player:nika_muhl__portland_fire,Nika Muhl,team:portland_fire,Portland Fire,2026,Minimum / Training Camp / Draftee Band,293510.0,293510.0,comparables,289133.0,,,,,,,,,,,,,,,245763.05,332502.94999999995,4377.0,0.0151383619303227,0.0151383619303227,50.01,49.24,0.0,50.17,50.04,50.0,43.83,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,289133.0,False
player:nyadiew_puoch__portland_fire,Nyadiew Puoch,team:portland_fire,Portland Fire,2026,Minimum / Training Camp / Draftee Band,289133.0,289133.0,comparables,289133.0,,,,,,,,,,,,,,,245763.05,332502.94999999995,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,289133.0,False
player:peyton_williams__portland_fire,Peyton Williams,team:portland_fire,Portland Fire,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,270000.0,False
